tower_id,operator,state,city,network_type,latest_uptime,historical_total_downtime_minutes,historical_total_outage_count,site_reliability_risk_score,risk_category_final,predicted_risk_probability,predicted_risk_category,recommended_priority
ONI-4979,MTN,Ebonyi,Onitsha,4G,98.23,130.03,2,33.62488425925926,Medium Risk,0.4913744541061005,Medium,47788
CAL-8055,Glo,Cross River,Calabar,4G,96.08,56.45,4,13.066898148148152,Low Risk,0.4913737737934615,Medium,47789
ENU-9432,Airtel,Sokoto,Enugu,5G,87.32,182.59,1,73.5164351851852,High Risk,0.4913730746424699,Medium,47790
KAN-6278,Airtel,Kano,Kano,4G,98.55,20.88,2,4.833333333333339,Low Risk,0.4913728608724602,Medium,47791
ILO-1288,Airtel,Borno,Ilorin,4G,86.46,194.98,3,90.8337962962963,Critical Risk,0.49137215019092106,Medium,47792
ILO-6398,Airtel,Bauchi,Ilorin,4G,95.46,65.38,3,15.133796296296307,Low Risk,0.4913720866497041,Medium,47793
ONI-2542,Airtel,Bauchi,Onitsha,3G,94.12,163.87,9,60.26655092592592,High Risk,0.4913719611507612,Medium,47794
KAN-4448,MTN,Imo,Kano,4G,91.15,336.66999999999996,9,74.39155092592593,Critical Risk,0.49137174348090024,Medium,47795
JOS-4946,MTN,Yobe,Jos,4G,91.13,127.73,0,61.36689814814815,High Risk,0.49137122474097633,Medium,47796
KAD-5773,Glo,Ebonyi,Kaduna,3G,93.93,87.41,1,52.4835648148148,Medium Risk,0.4913697864292674,Medium,47797
KAD-6489,Glo,Delta,Kaduna,4G,85.31,211.54,5,84.46712962962962,Critical Risk,0.49136757223538197,Medium,47798
ENU-5660,Glo,Yobe,Enugu,4G,90.25,140.4,0,60.099999999999994,High Risk,0.49136703375782825,Medium,47799
ONI-5019,MTN,Ebonyi,Onitsha,3G,96.51,50.26,1,11.633796296296289,Low Risk,0.4913661740514673,Medium,47800
POR-1077,Airtel,Delta,Port Harcourt,4G,89.25,389.8,5,72.27746913580246,High Risk,0.49136542032979164,Medium,47801
ENU-1976,9mobile,Bauchi,Enugu,4G,99.89,40.03,2,4.633217592592593,Low Risk,0.4913653234918139,Medium,47802
ABA-6317,9mobile,Imo,Aba,4G,99.3,10.08,0,2.333333333333338,Low Risk,0.491364844169985,Medium,47803
LAG-3559,MTN,Taraba,Lagos,4G,98.63,19.73,1,4.566898148148154,Low Risk,0.49136402639130766,Medium,47804
CAL-4210,Glo,Borno,Calabar,3G,90.1,142.56,3,69.85000000000001,High Risk,0.4913639684357904,Medium,47805
BEN-2746,MTN,Kebbi,Benin City,2G,96.24,54.14,3,12.53287037037038,Low Risk,0.4913639416046852,Medium,47806
ABE-5365,MTN,Benue,Abeokuta,2G,92.13,227.51999999999998,3,60.183333333333344,High Risk,0.49136319896712366,Medium,47807
BEN-7411,9mobile,Ekiti,Benin City,3G,99.92,119.52000000000001,1,32.13333333333334,Medium Risk,0.4913627240108782,Medium,47808
ILO-5965,Airtel,Bauchi,Ilorin,3G,95.11,70.42,0,16.300462962962964,Medium Risk,0.4913620675054157,Medium,47809
BEN-4572,9mobile,Delta,Benin City,2G,90.25,140.4,3,77.10000000000001,Critical Risk,0.49136110633555996,Medium,47810
ONI-3715,MTN,Ekiti,Onitsha,3G,88.3,168.48,0,75.65,Critical Risk,0.49135999273751524,Medium,47811
ABU-8088,Glo,Imo,Abuja,3G,91.99,277.77,6,69.72465277777779,High Risk,0.4913598763180695,Medium,47812
KAD-7868,9mobile,Edo,Kaduna,4G,93.61,270.0,9,63.67499999999999,High Risk,0.49135843556324854,Medium,47813
IBA-1180,9mobile,Kano,Ibadan,3G,93.91,87.7,1,56.60046296296297,Medium Risk,0.49135708992082056,Medium,47814
WAR-3956,9mobile,Abia,Warri,4G,85.93,202.61,0,85.95023148148147,Critical Risk,0.4913541117512235,Medium,47815
JOS-6979,MTN,Kebbi,Jos,3G,86.82,189.79,3,91.23310185185186,Critical Risk,0.49135361636488145,Medium,47816
WAR-4041,Glo,Ebonyi,Warri,4G,98.76,17.86,2,4.133796296296288,Low Risk,0.49135300223631545,Medium,47817
KAD-5659,Glo,Niger,Kaduna,4G,92.51,107.86,1,60.567129629629626,High Risk,0.49135254201246586,Medium,47818
KAN-6483,Airtel,Benue,Kano,3G,93.24,97.34,1,68.48287037037038,High Risk,0.49135182625488105,Medium,47819
KAD-8026,Glo,Lagos,Kaduna,4G,90.52,268.40999999999997,2,78.11631944444444,Critical Risk,0.4913514496522804,Medium,47820
POR-7175,MTN,Yobe,Port Harcourt,4G,98.86,16.42,4,3.8004629629629654,Low Risk,0.49135076498423663,Medium,47821
BEN-6655,MTN,Plateau,Benin City,4G,98.06,27.94,2,6.467129629629626,Low Risk,0.4913506669035846,Medium,47822
ABE-9001,9mobile,Imo,Abeokuta,4G,92.05,114.48,0,74.45,Critical Risk,0.4913506490824616,Medium,47823
POR-7521,9mobile,Kano,Port Harcourt,3G,97.31,38.74,3,8.967129629629628,Low Risk,0.4913496745774854,Medium,47824
POR-3055,MTN,Sokoto,Port Harcourt,3G,90.81,132.34,2,68.73379629629629,High Risk,0.4913482520977802,Medium,47825
JOS-3503,MTN,Niger,Jos,3G,88.42,166.75,1,80.19976851851852,Critical Risk,0.4913478409098521,Medium,47826
WAR-5398,Glo,Plateau,Warri,3G,93.74,259.34,9,75.74143518518517,Critical Risk,0.49134536339979556,Medium,47827
KAD-8078,9mobile,Oyo,Kaduna,4G,91.18,127.01,3,73.50023148148146,High Risk,0.4913440837775077,Medium,47828
BEN-4745,MTN,Rivers,Benin City,5G,85.08,214.85,3,91.43356481481482,Critical Risk,0.49134273584317845,Medium,47829
ENU-4730,Glo,Delta,Enugu,4G,90.41,291.03,4,71.43368055555557,High Risk,0.4913420560630012,Medium,47830
LAG-2595,9mobile,Taraba,Lagos,3G,99.92,1.15,0,0.2664351851851816,Low Risk,0.49133772889390903,Medium,47831
ABA-9989,Glo,Yobe,Aba,3G,89.55,150.48,0,78.28333333333333,Critical Risk,0.4913372364812712,Medium,47832
ILO-4580,9mobile,Niger,Ilorin,3G,86.54,193.82,3,76.6662037037037,Critical Risk,0.49133651447147425,Medium,47833
BEN-7295,Glo,Kogi,Benin City,4G,86.93,188.21,2,86.96689814814813,Critical Risk,0.4913362345437336,Medium,47834
ONI-1281,Airtel,Anambra,Onitsha,2G,93.7,223.63,5,70.9832175925926,High Risk,0.49133512737336477,Medium,47835
WAR-6793,MTN,Katsina,Warri,2G,97.01,43.06,2,9.967129629629623,Low Risk,0.49133458705978994,Medium,47836
ENU-2931,MTN,Ogun,Enugu,4G,93.41,94.9,2,51.91712962962964,Medium Risk,0.4913337342850456,Medium,47837
ABA-1619,9mobile,Cross River,Aba,3G,87.25,183.6,1,70.39999999999999,High Risk,0.491333610130897,Medium,47838
ONI-5628,9mobile,Cross River,Onitsha,2G,99.56,113.33,5,32.61678240740741,Medium Risk,0.4913334668132184,Medium,47839
BEN-2240,9mobile,Benue,Benin City,4G,92.92,101.95,2,56.94976851851852,Medium Risk,0.49133097966156203,Medium,47840
ABE-5516,Airtel,Edo,Abeokuta,4G,90.56,135.94,3,60.617129629629616,High Risk,0.49133096959427874,Medium,47841
KAN-7591,Airtel,Bauchi,Kano,4G,92.11,273.46000000000004,5,68.67523148148149,High Risk,0.49133058836999494,Medium,47842
ONI-1510,Airtel,Borno,Onitsha,2G,99.62,5.47,0,1.2664351851851763,Low Risk,0.4913277851348503,Medium,47843
ABA-6977,MTN,Plateau,Aba,3G,97.47,36.43,4,8.433101851851854,Low Risk,0.49132768185088666,Medium,47844
ABU-3937,9mobile,Edo,Abuja,4G,87.34,336.52,5,78.97453703703704,Critical Risk,0.49132717892610306,Medium,47845
ILO-4798,9mobile,Delta,Ilorin,3G,91.58,121.25,3,75.11689814814815,Critical Risk,0.49132661029832114,Medium,47846
BEN-1406,9mobile,Kogi,Benin City,4G,91.92,116.35,0,71.88310185185185,High Risk,0.4913257915799859,Medium,47847
KAN-1918,Glo,Borno,Kano,4G,85.27,302.69,2,73.40844907407408,High Risk,0.4913252127612863,Medium,47848
KAD-4969,Airtel,Plateau,Kaduna,3G,97.6,119.66,5,27.79976851851852,Medium Risk,0.491323672777217,Medium,47849
ABA-3992,MTN,Cross River,Aba,4G,85.61,207.22,0,96.91712962962964,Critical Risk,0.491322208561734,Medium,47850
WAR-2446,9mobile,Adamawa,Warri,3G,99.43,84.1,4,25.683564814814797,Medium Risk,0.4913200030452351,Medium,47851
CAL-5986,MTN,Kebbi,Calabar,3G,93.02,100.51,3,52.41643518518519,Medium Risk,0.49131695862132074,Medium,47852
IBA-7661,9mobile,Cross River,Ibadan,4G,87.78,265.68,3,69.29999999999998,High Risk,0.4913123519657796,Medium,47853
ENU-6691,9mobile,Abia,Enugu,4G,95.42,317.37,5,53.071990740740716,Medium Risk,0.4913118623100052,Medium,47854
CAL-1776,9mobile,Adamawa,Calabar,4G,91.05,140.10999999999999,0,26.994367283950627,Medium Risk,0.4913114437235458,Medium,47855
ABA-6792,Airtel,Edo,Aba,4G,98.55,20.88,1,4.833333333333339,Low Risk,0.49131112991848364,Medium,47856
BEN-2592,Airtel,Borno,Benin City,4G,86.87,189.07,2,73.41643518518518,High Risk,0.49130950127319856,Medium,47857
IBA-7988,9mobile,Yobe,Ibadan,4G,87.59,178.7,5,87.2162037037037,Critical Risk,0.491308577790702,Medium,47858
JOS-4208,9mobile,Yobe,Jos,4G,86.62,192.67,2,89.19976851851852,Critical Risk,0.4913076861433664,Medium,47859
KAD-3584,MTN,Ogun,Kaduna,4G,92.04,114.62,0,56.98287037037035,Medium Risk,0.4913067718180288,Medium,47860
KAD-7990,Airtel,Katsina,Kaduna,4G,92.98,280.08000000000004,3,77.59166666666665,Critical Risk,0.49130597215209804,Medium,47861
BEN-6259,MTN,Anambra,Benin City,4G,85.08,214.85,4,86.88356481481482,Critical Risk,0.4913008307675992,Medium,47862
BEN-1861,Airtel,Gombe,Benin City,4G,91.8,118.08,3,59.73333333333334,Medium Risk,0.4912990482731984,Medium,47863
ABU-4738,Airtel,Bayelsa,Abuja,4G,91.08,128.45,4,69.33356481481482,High Risk,0.4912973135735431,Medium,47864
ILO-1714,MTN,Rivers,Ilorin,4G,89.33,153.65,4,84.76689814814816,Critical Risk,0.49129728389519733,Medium,47865
KAD-7890,MTN,Benue,Kaduna,4G,85.4,210.24,0,76.26666666666667,Critical Risk,0.4912949987344715,Medium,47866
JOS-8823,MTN,Kano,Jos,4G,87.7,177.12,0,74.4,Critical Risk,0.49129298065381716,Medium,47867
BEN-4446,Airtel,Ebonyi,Benin City,3G,94.22,215.57,5,61.375115740740746,High Risk,0.4912915528194219,Medium,47868
ABA-5609,9mobile,Edo,Aba,4G,93.16,98.5,0,59.65046296296297,Medium Risk,0.49129139106258324,Medium,47869
BEN-6648,MTN,Kebbi,Benin City,4G,96.6,48.96,4,11.333333333333343,Low Risk,0.49128858888453725,Medium,47870
ABE-2241,Glo,Bayelsa,Abeokuta,2G,91.28,125.57,3,66.46689814814815,High Risk,0.49128700728378866,Medium,47871
JOS-1803,MTN,Abia,Jos,3G,98.82,16.99,5,3.9331018518518626,Low Risk,0.49128666250149894,Medium,47872
ONI-6453,9mobile,Katsina,Onitsha,3G,93.2,97.92,4,67.66666666666666,High Risk,0.49128579738576916,Medium,47873
JOS-4827,9mobile,Sokoto,Jos,4G,91.0,129.6,4,72.05,High Risk,0.491285760612552,Medium,47874
BEN-6820,9mobile,Kogi,Benin City,4G,96.28,53.57,3,12.400231481481478,Low Risk,0.4912842198886724,Medium,47875
ILO-1452,MTN,FCT,Ilorin,4G,98.3,24.48,5,5.666666666666671,Low Risk,0.49128383332243225,Medium,47876
IBA-9414,Airtel,Bauchi,Ibadan,3G,89.93,145.01,3,70.61689814814814,High Risk,0.4912826163501621,Medium,47877
KAN-7281,Glo,Cross River,Kano,4G,97.36,195.41,2,43.81678240740741,Medium Risk,0.4912825397680692,Medium,47878
ONI-6942,MTN,FCT,Onitsha,4G,97.12,41.47,2,9.59976851851851,Low Risk,0.4912808566890914,Medium,47879
CAL-3253,MTN,Borno,Calabar,4G,89.06,157.54,2,84.96712962962962,Critical Risk,0.4912805114361793,Medium,47880
ABA-7699,Airtel,Ebonyi,Aba,3G,90.43,137.81,5,81.05023148148148,Critical Risk,0.491280210757303,Medium,47881
KAD-9821,Glo,Benue,Kaduna,5G,85.52,208.51,1,96.9164351851852,Critical Risk,0.4912773073637651,Medium,47882
JOS-4114,9mobile,Kano,Jos,5G,97.54,35.42,3,8.199537037037027,Low Risk,0.4912755541368928,Medium,47883
ENU-2196,MTN,Gombe,Enugu,4G,95.39,66.38,4,15.366203703703704,Low Risk,0.4912753507963502,Medium,47884
CAL-5787,Glo,Taraba,Calabar,4G,85.94,202.46,1,77.96620370370371,Critical Risk,0.4912747720341522,Medium,47885
ONI-6523,Airtel,FCT,Onitsha,4G,94.58,78.05,0,63.116898148148145,High Risk,0.4912726011900318,Medium,47886
KAD-3741,Airtel,Katsina,Kaduna,3G,97.35,38.16,5,8.833333333333343,Low Risk,0.49126775922243,Medium,47887
ENU-1362,Airtel,Abia,Enugu,4G,89.55,150.48,5,66.63333333333334,High Risk,0.49126762356900106,Medium,47888
JOS-6114,9mobile,Edo,Jos,4G,85.64,416.88,9,80.25,Critical Risk,0.49126686324086527,Medium,47889
ABE-3946,9mobile,Imo,Abeokuta,4G,97.95,29.52,3,6.833333333333329,Low Risk,0.4912663960708377,Medium,47890
KAD-3446,Glo,Bauchi,Kaduna,4G,98.05,28.08,0,6.500000000000005,Low Risk,0.49126602868043084,Medium,47891
BEN-9099,Airtel,Ekiti,Benin City,3G,85.3,211.68,3,82.80000000000001,Critical Risk,0.4912658577926827,Medium,47892
WAR-6650,MTN,Lagos,Warri,3G,97.99,28.94,2,6.699537037037046,Low Risk,0.491265401564655,Medium,47893
WAR-3037,9mobile,Abia,Warri,4G,97.34,38.3,1,8.866203703703698,Low Risk,0.4912651865457248,Medium,47894
BEN-7356,9mobile,Benue,Benin City,3G,87.9,174.24,0,73.38333333333334,High Risk,0.49126478754749187,Medium,47895
KAN-9731,MTN,Bauchi,Kano,4G,97.97,29.23,3,6.766435185185188,Low Risk,0.49126346559813927,Medium,47896
ENU-8788,Airtel,Anambra,Enugu,4G,86.7,275.76,3,70.91666666666666,High Risk,0.49126227626518243,Medium,47897
BEN-8180,Glo,Anambra,Benin City,3G,95.91,58.9,5,13.633796296296302,Low Risk,0.4912599595111664,Medium,47898
KAD-3593,Airtel,Lagos,Kaduna,3G,92.69,105.26,4,72.16620370370372,High Risk,0.49125979944687875,Medium,47899
BEN-4772,Glo,Gombe,Benin City,4G,88.44,166.46,5,75.98287037037036,Critical Risk,0.4912574070319475,Medium,47900
ABA-5213,MTN,Bauchi,Aba,4G,89.27,154.51,1,85.6164351851852,Critical Risk,0.4912558765735448,Medium,47901
KAN-2884,MTN,Cross River,Kano,4G,90.87,131.47,0,62.93310185185184,High Risk,0.49125578700669137,Medium,47902
ABE-7933,MTN,Bauchi,Abeokuta,4G,87.33,182.45,5,82.83356481481482,Critical Risk,0.49125480790868353,Medium,47903
BEN-9603,Glo,Ekiti,Benin City,2G,88.18,361.73,5,76.94178240740742,Critical Risk,0.4912531659767373,Medium,47904
ILO-9119,MTN,Delta,Ilorin,3G,86.02,201.31,2,91.94976851851852,Critical Risk,0.491250155249008,Medium,47905
ENU-6845,Airtel,Gombe,Enugu,4G,94.37,81.07,3,50.66643518518518,Medium Risk,0.49124987174859297,Medium,47906
CAL-8537,Airtel,Ogun,Calabar,4G,85.94,350.35,4,80.97488425925926,Critical Risk,0.49124916348579056,Medium,47907
ILO-9951,MTN,Nasarawa,Ilorin,3G,95.74,61.34,5,14.199537037037047,Low Risk,0.49124859025222495,Medium,47908
JOS-4312,Glo,Anambra,Jos,4G,92.33,237.31,1,66.99155092592594,High Risk,0.4912485144503886,Medium,47909
ENU-6466,Glo,Benue,Enugu,5G,93.35,95.76,2,67.36666666666667,High Risk,0.49124752718872866,Medium,47910
ILO-5761,9mobile,Edo,Ilorin,4G,96.45,51.12,0,11.833333333333329,Low Risk,0.49124719760495095,Medium,47911
BEN-4397,9mobile,Plateau,Benin City,4G,90.0,144.0,2,79.63333333333334,Critical Risk,0.49124630379604295,Medium,47912
IBA-5456,Glo,Cross River,Ibadan,3G,98.38,214.99,1,39.583217592592604,Medium Risk,0.49124596288922423,Medium,47913
KAD-4522,MTN,Anambra,Kaduna,2G,96.34,52.7,2,12.19953703703703,Low Risk,0.491245447553906,Medium,47914
JOS-9220,9mobile,Bayelsa,Jos,4G,89.08,157.25,0,76.35023148148147,Critical Risk,0.49124212352884666,Medium,47915
ABA-8063,Airtel,Cross River,Aba,4G,85.93,202.61,2,89.05023148148146,Critical Risk,0.49124194897131723,Medium,47916
BEN-9904,Airtel,Plateau,Benin City,4G,95.12,70.27,4,16.266435185185177,Medium Risk,0.49124162017071243,Medium,47917
LAG-6261,Airtel,Edo,Lagos,4G,88.55,164.88,2,74.86666666666667,Critical Risk,0.4912407009510192,Medium,47918
ABA-5966,MTN,Plateau,Aba,3G,97.63,34.13,4,7.900231481481487,Low Risk,0.491239766902835,Medium,47919
ONI-7850,Glo,Kano,Onitsha,3G,95.81,224.79,7,40.5170138888889,Medium Risk,0.49123838934332065,Medium,47920
ILO-9377,MTN,Sokoto,Ilorin,4G,86.04,201.02,2,78.63287037037036,Critical Risk,0.4912381013469536,Medium,47921
JOS-7903,Glo,Yobe,Jos,4G,86.58,404.78999999999996,7,61.81689814814815,High Risk,0.4912380006523728,Medium,47922
ONI-5270,Glo,Adamawa,Onitsha,2G,91.37,124.27,4,76.81643518518518,Critical Risk,0.4912376211970854,Medium,47923
KAN-3098,Airtel,Borno,Kano,3G,89.77,147.31,1,81.14976851851853,Critical Risk,0.4912376120211458,Medium,47924
LAG-4228,Glo,Cross River,Lagos,4G,91.34,124.7,4,78.06620370370369,Critical Risk,0.4912365901619282,Medium,47925
ABU-7859,9mobile,Edo,Abuja,4G,93.64,91.58,4,63.59953703703704,High Risk,0.4912351599396827,Medium,47926
BEN-4717,MTN,Niger,Benin City,4G,95.51,64.66,2,14.967129629629621,Low Risk,0.4912348451440968,Medium,47927
POR-2862,Glo,Bayelsa,Port Harcourt,2G,90.09,142.7,3,68.78287037037036,High Risk,0.49123392506960645,Medium,47928
POR-4664,MTN,Imo,Port Harcourt,5G,98.93,15.41,0,3.566898148148138,Low Risk,0.49123383511277285,Medium,47929
POR-8941,Airtel,Bayelsa,Port Harcourt,4G,86.09,262.8,3,51.841666666666676,Medium Risk,0.4912332259055659,Medium,47930
WAR-7660,Glo,Enugu,Warri,3G,98.12,221.18,7,43.84976851851853,Medium Risk,0.4912331624286146,Medium,47931
ABA-4632,Airtel,Nasarawa,Aba,3G,94.02,86.11,5,67.53310185185187,High Risk,0.49123247547142534,Medium,47932
WAR-8747,MTN,Oyo,Warri,4G,95.06,71.14,0,16.467129629629625,Medium Risk,0.4912324387477091,Medium,47933
ABA-7211,9mobile,Ogun,Aba,3G,89.85,146.16,5,78.98333333333333,Critical Risk,0.4912319011404144,Medium,47934
IBA-9248,MTN,Enugu,Ibadan,4G,94.59,77.9,4,62.13287037037036,High Risk,0.4912316376403627,Medium,47935
POR-7885,9mobile,Edo,Port Harcourt,2G,92.5,319.39,5,70.66655092592593,High Risk,0.49123043676776085,Medium,47936
IBA-3040,MTN,Bayelsa,Ibadan,4G,90.1,142.56,2,60.750000000000014,High Risk,0.49122913910689114,Medium,47937
ENU-7723,Glo,Enugu,Enugu,4G,98.87,16.27,3,3.7664351851851774,Low Risk,0.49122841954309265,Medium,47938
LAG-2666,MTN,Bayelsa,Lagos,4G,97.84,31.1,2,7.199537037037032,Low Risk,0.49122609241083826,Medium,47939
CAL-1265,MTN,Sokoto,Calabar,3G,99.13,12.53,0,2.9002314814814882,Low Risk,0.4912257854412429,Medium,47940
ILO-1465,MTN,Kogi,Ilorin,5G,97.09,41.9,3,9.69953703703703,Low Risk,0.491224407318804,Medium,47941
WAR-3867,Airtel,Kaduna,Warri,2G,93.12,99.07,5,67.63310185185185,High Risk,0.4912243927640868,Medium,47942
KAN-1257,9mobile,Yobe,Kano,3G,96.16,55.3,1,12.800462962962966,Low Risk,0.4912235186738219,Medium,47943
ONI-4272,Airtel,Ogun,Onitsha,4G,96.47,50.83,4,11.766435185185188,Low Risk,0.4912233767300684,Medium,47944
POR-6274,Airtel,Edo,Port Harcourt,4G,95.09,70.7,4,16.3662037037037,Medium Risk,0.4912230810641258,Medium,47945
CAL-7178,9mobile,Kano,Calabar,4G,90.43,137.81,1,67.80023148148146,High Risk,0.4912219147722123,Medium,47946
WAR-2438,Glo,Abia,Warri,4G,89.02,158.11,1,68.14976851851853,High Risk,0.49122117331651904,Medium,47947
KAD-9251,Glo,Bauchi,Kaduna,4G,86.45,195.12,0,75.01666666666667,Critical Risk,0.49122048765451193,Medium,47948
CAL-2090,MTN,Anambra,Calabar,4G,95.36,364.03,5,54.405478395061714,Medium Risk,0.4912172157470668,Medium,47949
IBA-3605,MTN,Imo,Ibadan,4G,95.17,196.56,5,41.07499999999998,Medium Risk,0.491215563281493,Medium,47950
KAN-7711,Airtel,Enugu,Kano,2G,94.37,170.20999999999998,4,50.55011574074073,Medium Risk,0.49121530257433343,Medium,47951
JOS-3049,MTN,Enugu,Jos,4G,96.91,44.5,4,10.300462962962968,Low Risk,0.4912147199551819,Medium,47952
ENU-2833,9mobile,Plateau,Enugu,4G,97.24,39.74,5,9.199537037037048,Low Risk,0.4912129889142698,Medium,47953
BEN-1511,Glo,Ekiti,Benin City,3G,91.58,121.25,4,57.26689814814815,Medium Risk,0.4912128824867109,Medium,47954
JOS-7817,Airtel,Sokoto,Jos,4G,92.89,102.38,2,72.59953703703704,High Risk,0.4912093067290739,Medium,47955
ENU-4322,Glo,Bauchi,Enugu,3G,91.28,134.35,4,35.22488425925924,Medium Risk,0.49120905962991646,Medium,47956
LAG-8079,9mobile,Cross River,Lagos,2G,92.15,113.04,4,54.816666666666656,Medium Risk,0.4912086433637652,Medium,47957
ABA-8806,Airtel,Borno,Aba,4G,95.72,272.01,1,52.7579861111111,Medium Risk,0.49120863340841786,Medium,47958
ILO-3507,Glo,Niger,Ilorin,3G,92.67,107.57,1,29.425115740740736,Medium Risk,0.49120849384333176,Medium,47959
ABA-8375,9mobile,Sokoto,Aba,3G,91.35,213.84,5,67.85000000000002,High Risk,0.49120821670900494,Medium,47960
CAL-9662,Airtel,Bauchi,Calabar,4G,97.94,258.19,4,31.922145061728408,Medium Risk,0.4912077669496669,Medium,47961
ABE-6979,Airtel,Bauchi,Abeokuta,4G,90.87,434.73,7,77.1775462962963,Critical Risk,0.4912059304068939,Medium,47962
ABA-1167,Airtel,Benue,Aba,3G,93.06,211.68,5,68.8,High Risk,0.4912046354998617,Medium,47963
JOS-4042,9mobile,Bauchi,Jos,4G,87.91,174.1,3,89.05046296296297,Critical Risk,0.49120420701337725,Medium,47964
ABA-2693,9mobile,Kano,Aba,3G,94.8,108.85999999999999,4,29.34976851851852,Medium Risk,0.4912031670633155,Medium,47965
ONI-9585,Glo,Sokoto,Onitsha,4G,98.5,21.6,2,5.0,Low Risk,0.4912029514049379,Medium,47966
ILO-9091,Glo,Cross River,Ilorin,3G,95.37,66.67,0,15.433101851851843,Low Risk,0.49120120576760257,Medium,47967
POR-9203,Airtel,Edo,Port Harcourt,4G,85.37,210.67,3,84.76643518518517,Critical Risk,0.4912004922762047,Medium,47968
KAD-7623,Airtel,Abia,Kaduna,4G,94.27,82.51,2,49.14976851851852,Medium Risk,0.4911990088748095,Medium,47969
ABE-1871,MTN,Taraba,Abeokuta,4G,97.43,37.01,2,8.566898148148136,Low Risk,0.491197924314601,Medium,47970
KAD-4357,Glo,Gombe,Kaduna,4G,89.63,149.33,2,82.06689814814816,Critical Risk,0.4911977793054791,Medium,47971
CAL-9645,Airtel,Enugu,Calabar,4G,96.01,57.46,5,13.300462962962955,Low Risk,0.49119772279133994,Medium,47972
POR-2840,Airtel,Cross River,Port Harcourt,2G,88.84,178.83999999999997,1,35.24953703703705,Medium Risk,0.4911975066568502,Medium,47973
JOS-6887,MTN,Kano,Jos,4G,96.37,52.27,1,12.09976851851851,Low Risk,0.4911968264477453,Medium,47974
ENU-5668,9mobile,Sokoto,Enugu,4G,86.26,197.86,2,80.15046296296295,Critical Risk,0.4911957907629404,Medium,47975
POR-8872,MTN,Cross River,Port Harcourt,4G,85.51,208.66,3,90.50046296296294,Critical Risk,0.49119481497555423,Medium,47976
CAL-9432,9mobile,Bayelsa,Calabar,2G,86.58,200.59,3,38.266550925925934,Medium Risk,0.49119197013183785,Medium,47977
BEN-6308,Glo,Rivers,Benin City,3G,93.88,88.13,2,56.20023148148149,Medium Risk,0.4911913548710266,Medium,47978
JOS-7194,Airtel,Cross River,Jos,4G,94.85,146.59,5,51.46655092592594,Medium Risk,0.4911896877725935,Medium,47979
ENU-3756,9mobile,Oyo,Enugu,3G,89.45,151.92,4,64.86666666666665,High Risk,0.4911892458370095,Medium,47980
ONI-6604,MTN,Rivers,Onitsha,3G,99.25,10.8,0,2.5000000000000013,Low Risk,0.4911876919941243,Medium,47981
CAL-9481,MTN,Ebonyi,Calabar,3G,98.68,19.01,5,4.4002314814814705,Low Risk,0.4911870640734829,Medium,47982
ILO-9685,MTN,Rivers,Ilorin,3G,94.74,75.74,0,65.38287037037038,High Risk,0.49118694973851473,Medium,47983
LAG-2145,9mobile,Imo,Lagos,2G,97.36,133.20000000000002,4,37.74166666666667,Medium Risk,0.4911856634725054,Medium,47984
ABE-2258,Glo,Yobe,Abeokuta,3G,96.77,46.51,5,10.766435185185191,Low Risk,0.4911853573966163,Medium,47985
JOS-7104,9mobile,Enugu,Jos,3G,87.52,179.71,2,79.49976851851852,Critical Risk,0.4911848855579438,Medium,47986
WAR-1159,9mobile,Ekiti,Warri,4G,89.61,149.62,0,75.4837962962963,Critical Risk,0.4911827033862086,Medium,47987
ONI-8939,Airtel,Delta,Onitsha,4G,88.52,165.31,4,70.6164351851852,High Risk,0.4911825374396884,Medium,47988
BEN-5228,MTN,Gombe,Benin City,4G,92.3,110.88,0,74.01666666666668,Critical Risk,0.49118248487737015,Medium,47989
ABU-6593,Airtel,Imo,Abuja,4G,97.97,29.23,4,6.766435185185188,Low Risk,0.4911791735304467,Medium,47990
POR-5190,Airtel,Bayelsa,Port Harcourt,4G,94.97,72.43,0,65.3664351851852,High Risk,0.4911764367100764,Medium,47991
POR-6487,Airtel,Bauchi,Port Harcourt,3G,90.18,263.23,5,59.916550925925904,Medium Risk,0.4911758762102997,Medium,47992
ENU-6509,MTN,Abia,Enugu,4G,92.42,109.15,3,57.96643518518518,Medium Risk,0.49117530696665773,Medium,47993
KAD-9934,Glo,Nasarawa,Kaduna,4G,87.77,296.93,4,72.14178240740742,High Risk,0.4911729776396359,Medium,47994
KAD-7058,MTN,Adamawa,Kaduna,4G,89.92,145.15,2,72.84976851851852,High Risk,0.4911710546326098,Medium,47995
BEN-5853,9mobile,Ogun,Benin City,4G,96.72,123.41,2,35.08344907407407,Medium Risk,0.49117036690013394,Medium,47996
JOS-6619,Airtel,Cross River,Jos,4G,85.02,337.53,6,74.66631944444444,Critical Risk,0.49116958419117174,Medium,47997
BEN-1303,MTN,Delta,Benin City,3G,85.2,213.12,1,81.23333333333333,Critical Risk,0.4911668629611686,Medium,47998
KAN-8314,Airtel,Edo,Kano,4G,85.86,203.62,0,83.7837962962963,Critical Risk,0.491166129707728,Medium,47999
KAD-9028,Airtel,Abia,Kaduna,4G,89.82,251.13,5,44.79421296296295,Medium Risk,0.491165978207593,Medium,48000
